-4000.000000,-183.392573
-3998.046875,-112.381322
-3996.093750,-106.640485
-3994.140625,-99.325216
-3992.187500,-103.490394
-3990.234375,-131.021282
-3988.281250,-99.485898
-3986.328125,-91.662636
-3984.375000,-91.223595
-3982.421875,-98.266057
-3980.468750,-92.930367
-3978.515625,-96.585165
-3976.562500,-104.224400
-3974.609375,-93.365577
-3972.656250,-85.979641
-3970.703125,-86.070306
-3968.750000,-86.198794
-3966.796875,-97.133862
-3964.843750,-90.496036
-3962.890625,-88.694119
-3960.937500,-84.188459
-3958.984375,-87.836386
-3957.031250,-94.444775
-3955.078125,-84.831373
-3953.125000,-85.859858
-3951.171875,-83.850788
-3949.218750,-83.314728
-3947.265625,-83.890655
-3945.312500,-88.985859
-3943.359375,-88.420292
-3941.406250,-90.927345
-3939.453125,-91.087091
-3937.500000,-90.080191
-3935.546875,-86.452781
-3933.593750,-86.220190
-3931.640625,-82.477169
-3929.687500,-78.477679
-3927.734375,-77.205175
-3925.781250,-78.536516
-3923.828125,-92.065067
-3921.875000,-91.690735
-3919.921875,-79.600762
-3917.968750,-82.267986
-3916.015625,-85.088634
-3914.062500,-81.766346
-3912.109375,-80.400272
-3910.156250,-80.476620
-3908.203125,-79.028077
-3906.250000,-75.352595
-3904.296875,-72.620145
-3902.343750,-77.493281
-3900.390625,-83.680736
-3898.437500,-83.161628
-3896.484375,-80.006574
-3894.531250,-91.463760
-3892.578125,-80.869949
-3890.625000,-78.409876
-3888.671875,-78.023435
-3886.718750,-102.308164
-3884.765625,-80.456458
-3882.812500,-83.932722
-3880.859375,-81.036888
-3878.906250,-72.603727
-3876.953125,-70.710320
-3875.000000,-75.609367
-3873.046875,-91.174434
-3871.093750,-89.117689
-3869.140625,-78.892771
-3867.187500,-76.598322
-3865.234375,-72.100984
-3863.281250,-70.638087
-3861.328125,-75.022450
-3859.375000,-76.813997
-3857.421875,-81.275336
-3855.468750,-73.081659
-3853.515625,-70.129237
-3851.562500,-83.461835
-3849.609375,-76.922257
-3847.656250,-77.409595
-3845.703125,-77.485469
-3843.750000,-85.036162
-3841.796875,-72.150977
-3839.843750,-72.117081
-3837.890625,-75.674982
-3835.937500,-72.392988
-3833.984375,-79.661811
-3832.031250,-80.095572
-3830.078125,-79.935731
-3828.125000,-85.113494
-3826.171875,-74.637498
-3824.218750,-76.359029
-3822.265625,-85.324304
-3820.312500,-75.947827
-3818.359375,-74.937754
-3816.406250,-75.623367
-3814.453125,-77.367891
-3812.500000,-74.767396
-3810.546875,-77.979145
-3808.593750,-76.388589
-3806.640625,-73.560655
-3804.687500,-72.544842
-3802.734375,-80.140616
-3800.781250,-74.775300
-3798.828125,-76.468598
-3796.875000,-77.245672
-3794.921875,-76.877014
-3792.968750,-75.764196
-3791.015625,-73.964416
-3789.062500,-71.067344
-3787.109375,-76.657435
-3785.156250,-92.230514
-3783.203125,-78.758895
-3781.250000,-83.942487
-3779.296875,-74.722592
-3777.343750,-74.496545
-3775.390625,-86.738650
-3773.437500,-84.659647
-3771.484375,-77.905228
-3769.531250,-75.896094
-3767.578125,-70.930671
-3765.625000,-72.341487
-3763.671875,-85.224969
-3761.718750,-81.575821
-3759.765625,-74.972366
-3757.812500,-88.731186
-3755.859375,-71.543006
-3753.906250,-73.318354
-3751.953125,-72.395558
-3750.000000,-70.968953
-3748.046875,-87.633807
-3746.093750,-106.220915
-3744.140625,-77.178351
-3742.187500,-80.170344
-3740.234375,-82.516765
-3738.281250,-81.606272
-3736.328125,-80.016297
-3734.375000,-71.324462
-3732.421875,-77.433850
-3730.468750,-69.351914
-3728.515625,-70.512160
-3726.562500,-75.725144
-3724.609375,-73.355798
-3722.656250,-81.244243
-3720.703125,-75.327187
-3718.750000,-75.902212
-3716.796875,-83.243365
-3714.843750,-87.329180
-3712.890625,-77.355591
-3710.937500,-82.380142
-3708.984375,-70.770652
-3707.031250,-70.071630
-3705.078125,-77.356162
-3703.125000,-89.598091
-3701.171875,-85.091164
-3699.218750,-79.366051
-3697.265625,-72.372297
-3695.312500,-69.057090
-3693.359375,-64.570977
-3691.406250,-65.707696
-3689.453125,-69.142469
-3687.500000,-68.344474
-3685.546875,-68.661192
-3683.593750,-69.015402
-3681.640625,-70.524906
-3679.687500,-80.148063
-3677.734375,-84.603672
-3675.781250,-78.139496
-3673.828125,-84.868755
-3671.875000,-91.031289
-3669.921875,-82.774215
-3667.968750,-79.436180
-3666.015625,-75.803801
-3664.062500,-72.524574
-3662.109375,-75.171088
-3660.156250,-83.850102
-3658.203125,-71.824439
-3656.250000,-69.506481
-3654.296875,-75.718232
-3652.343750,-79.765701
-3650.390625,-75.246837
-3648.437500,-76.911188
-3646.484375,-73.827029
-3644.531250,-74.950255
-3642.578125,-77.761149
-3640.625000,-75.146145
-3638.671875,-80.475434
-3636.718750,-77.457101
-3634.765625,-72.800529
-3632.812500,-79.106547
-3630.859375,-77.941927
-3628.906250,-75.494505
-3626.953125,-71.413282
-3625.000000,-70.193813
-3623.046875,-72.982037
-3621.093750,-73.554376
-3619.140625,-72.628557
-3617.187500,-72.888828
-3615.234375,-74.494938
