-4000.000000,-176.680163
-3998.046875,-151.743549
-3996.093750,-140.595287
-3994.140625,-134.133994
-3992.187500,-134.212673
-3990.234375,-134.529166
-3988.281250,-147.289956
-3986.328125,-128.464255
-3984.375000,-128.464126
-3982.421875,-124.371693
-3980.468750,-127.080081
-3978.515625,-129.427929
-3976.562500,-124.431269
-3974.609375,-121.152308
-3972.656250,-120.695405
-3970.703125,-135.130291
-3968.750000,-121.309889
-3966.796875,-121.180637
-3964.843750,-119.230326
-3962.890625,-122.631996
-3960.937500,-136.842344
-3958.984375,-120.830356
-3957.031250,-118.394088
-3955.078125,-114.453805
-3953.125000,-125.397447
-3951.171875,-118.580055
-3949.218750,-115.639364
-3947.265625,-117.730468
-3945.312500,-114.918059
-3943.359375,-117.003966
-3941.406250,-115.193345
-3939.453125,-114.128090
-3937.500000,-109.839214
-3935.546875,-116.660289
-3933.593750,-116.208516
-3931.640625,-113.167576
-3929.687500,-113.659450
-3927.734375,-110.402661
-3925.781250,-118.394012
-3923.828125,-117.426104
-3921.875000,-120.046477
-3919.921875,-112.037013
-3917.968750,-108.650804
-3916.015625,-113.886330
-3914.062500,-119.375564
-3912.109375,-120.034550
-3910.156250,-107.723963
-3908.203125,-109.536023
-3906.250000,-112.958364
-3904.296875,-126.364080
-3902.343750,-115.018740
-3900.390625,-107.797196
-3898.437500,-113.814288
-3896.484375,-112.747206
-3894.531250,-121.254059
-3892.578125,-112.765360
-3890.625000,-111.696841
-3888.671875,-110.321212
-3886.718750,-117.900045
-3884.765625,-112.743905
-3882.812500,-111.654532
-3880.859375,-112.754571
-3878.906250,-108.348362
-3876.953125,-114.034003
-3875.000000,-112.738030
-3873.046875,-113.907167
-3871.093750,-110.310302
-3869.140625,-107.941634
-3867.187500,-107.169515
-3865.234375,-108.355329
-3863.281250,-110.584579
-3861.328125,-107.017136
-3859.375000,-111.193652
-3857.421875,-107.296364
-3855.468750,-110.641719
-3853.515625,-129.348364
-3851.562500,-106.041350
-3849.609375,-106.846810
-3847.656250,-106.232196
-3845.703125,-119.997757
-3843.750000,-109.917170
-3841.796875,-109.845336
-3839.843750,-108.526405
-3837.890625,-111.355267
-3835.937500,-150.906121
-3833.984375,-107.928237
-3832.031250,-107.547346
-3830.078125,-102.928112
-3828.125000,-112.216904
-3826.171875,-111.415739
-3824.218750,-108.072409
-3822.265625,-106.705556
-3820.312500,-104.988252
-3818.359375,-123.748881
-3816.406250,-114.412800
-3814.453125,-113.371006
-3812.500000,-105.155909
-3810.546875,-114.239746
-3808.593750,-110.443190
-3806.640625,-116.230589
-3804.687500,-106.166138
-3802.734375,-102.959953
-3800.781250,-113.557944
-3798.828125,-107.435747
-3796.875000,-109.310617
-3794.921875,-104.518143
-3792.968750,-106.011200
-3791.015625,-106.020220
-3789.062500,-107.247992
-3787.109375,-108.207795
-3785.156250,-102.655595
-3783.203125,-107.443830
-3781.250000,-106.101343
-3779.296875,-111.721161
-3777.343750,-104.545798
-3775.390625,-103.067999
-3773.437500,-110.768968
-3771.484375,-105.083301
-3769.531250,-110.462555
-3767.578125,-105.140447
-3765.625000,-107.468320
-3763.671875,-111.013114
-3761.718750,-107.708416
-3759.765625,-104.644525
-3757.812500,-102.994642
-3755.859375,-105.743946
-3753.906250,-101.404124
-3751.953125,-106.258412
-3750.000000,-103.219132
-3748.046875,-103.888705
-3746.093750,-105.075049
-3744.140625,-104.743419
-3742.187500,-105.662361
-3740.234375,-102.572886
-3738.281250,-109.209813
-3736.328125,-104.880032
-3734.375000,-109.264333
-3732.421875,-103.078790
-3730.468750,-100.552829
-3728.515625,-106.837668
-3726.562500,-106.551664
-3724.609375,-108.050535
-3722.656250,-101.826126
-3720.703125,-109.836781
-3718.750000,-104.027737
-3716.796875,-106.017423
-3714.843750,-113.539576
-3712.890625,-102.344729
-3710.937500,-104.318259
-3708.984375,-110.055976
-3707.031250,-112.415952
-3705.078125,-100.429643
-3703.125000,-105.305618
-3701.171875,-103.447944
-3699.218750,-108.195166
-3697.265625,-126.249455
-3695.312500,-107.403934
-3693.359375,-105.504909
-3691.406250,-102.021523
-3689.453125,-110.513268
-3687.500000,-106.074831
-3685.546875,-103.868198
-3683.593750,-105.133166
-3681.640625,-105.859269
-3679.687500,-110.810193
-3677.734375,-107.768528
-3675.781250,-107.290553
-3673.828125,-102.193587
-3671.875000,-107.698136
-3669.921875,-101.537608
-3667.968750,-103.689310
-3666.015625,-104.129295
-3664.062500,-103.162646
-3662.109375,-101.480099
-3660.156250,-102.232894
-3658.203125,-119.341796
-3656.250000,-106.824493
-3654.296875,-103.488020
-3652.343750,-103.080117
-3650.390625,-118.329223
-3648.437500,-130.361611
-3646.484375,-101.194565
-3644.531250,-105.373102
-3642.578125,-102.508662
-3640.625000,-112.348281
-3638.671875,-116.351869
-3636.718750,-101.098206
-3634.765625,-101.292756
-3632.812500,-102.279664
-3630.859375,-114.185516
-3628.906250,-101.751493
-3626.953125,-103.385105
-3625.000000,-97.496098
-3623.046875,-100.736560
-3621.093750,-102.024592
-3619.140625,-99.348609
-3617.187500,-100.737434
-3615.234375,-98.421132
-3613.281250,-102.810689
-3611.328125,-106.619120
-3609.375000,-103.685378
-3607.421875,-109.722360
-3605.468750,-102.803281
-3603.515625,-101.663026
-3601.562500,-104.224738
-3599.609375,-110.244915
-3597.656250,-102.087838
-3595.703125,-102.944224
-3593.750000,-99.101222
-3591.796875,-104.880214
-3589.843750,-102.066946
-3587.890625,-98.754449
-3585.937500,-105.462111
-3583.984375,-101.564211
-3582.031250,-109.821222
-3580.078125,-102.056703
-3578.125000,-101.458090
-3576.171875,-100.296206
-3574.218750,-101.292043
-3572.265625,-105.401752
-3570.312500,-99.607568
-3568.359375,-103.209308
-3566.406250,-102.544502
-3564.453125,-105.377855
-3562.500000,-103.094306
-3560.546875,-104.036064
-3558.593750,-102.532418
-3556.640625,-101.211362
-3554.687500,-104.954319
-3552.734375,-103.650154
-3550.781250,-104.163752
-3548.828125,-99.601322
-3546.875000,-106.836967
-3544.921875,-101.405862
-3542.968750,-104.736422
-3541.015625,-106.814809
-3539.062500,-99.782787
-3537.109375,-108.201665
-3535.156250,-102.783333
-3533.203125,-106.846262
-3531.250000,-100.862555
-3529.296875,-102.239019
-3527.343750,-106.806197
-3525.390625,-104.673370
-3523.437500,-120.026520
-3521.484375,-100.281155
-3519.531250,-101.637614
-3517.578125,-103.874138
-3515.625000,-107.905853
-3513.671875,-104.506030
-3511.718750,-101.578637
-3509.765625,-106.923306
-3507.812500,-110.591988
-3505.859375,-110.106612
-3503.906250,-102.195401
-3501.953125,-103.905967
-3500.000000,-104.715967
-3498.046875,-104.258838
-3496.093750,-111.019829
-3494.140625,-109.788676
-3492.187500,-102.401927
-3490.234375,-100.679739
-3488.281250,-108.249126
-3486.328125,-103.683875
-3484.375000,-107.885718
-3482.421875,-105.543587
-3480.468750,-108.715881
-3478.515625,-104.284023
-3476.562500,-101.716914
-3474.609375,-109.635003
-3472.656250,-104.533527
-3470.703125,-110.143535
-3468.750000,-106.586789
-3466.796875,-107.998487
-3464.843750,-105.908705
-3462.890625,-107.126618
-3460.937500,-109.670413
-3458.984375,-102.466256
-3457.031250,-107.385613
-3455.078125,-104.591669
-3453.125000,-105.487896
-3451.171875,-112.808593
-3449.218750,-106.983582
-3447.265625,-104.489266
-3445.312500,-106.788677
-3443.359375,-108.548321
-3441.406250,-105.943568
-3439.453125,-104.155965
-3437.500000,-106.458937
-3435.546875,-121.912559
-3433.593750,-104.038113
-3431.640625,-103.842669
-3429.687500,-110.365898
-3427.734375,-100.014394
-3425.781250,-103.163434
-3423.828125,-102.468886
-3421.875000,-101.184992
-3419.921875,-110.753865
-3417.968750,-107.628483
-3416.015625,-107.531846
-3414.062500,-108.652151
-3412.109375,-109.082308
-3410.156250,-103.587331
-3408.203125,-107.498633
-3406.250000,-103.538937
-3404.296875,-109.317257
-3402.343750,-109.084587
-3400.390625,-100.777892
-3398.437500,-108.315259
-3396.484375,-101.009371
-3394.531250,-107.478207
-3392.578125,-111.212206
-3390.625000,-111.218078
-3388.671875,-104.201967
-3386.718750,-118.616345
-3384.765625,-109.404977
-3382.812500,-104.704937
-3380.859375,-106.379838
-3378.906250,-102.112309
-3376.953125,-110.450427
-3375.000000,-113.169045
-3373.046875,-107.415067
-3371.093750,-104.882578
-3369.140625,-102.533861
-3367.187500,-105.729113
-3365.234375,-104.375197
-3363.281250,-105.423902
-3361.328125,-101.799861
-3359.375000,-103.637560
-3357.421875,-110.332989
-3355.468750,-115.624655
-3353.515625,-106.942662
-3351.562500,-104.822728
-3349.609375,-106.585278
-3347.656250,-107.016080
-3345.703125,-109.172084
-3343.750000,-106.025069
-3341.796875,-102.395180
-3339.843750,-104.946430
-3337.890625,-105.432060
-3335.937500,-108.249208
-3333.984375,-104.836089
-3332.031250,-107.641204
-3330.078125,-112.810836
-3328.125000,-122.220809
-3326.171875,-112.113458
-3324.218750,-107.549708
-3322.265625,-104.775402
-3320.312500,-104.718102
-3318.359375,-117.889018
-3316.406250,-111.291697
-3314.453125,-108.454470
-3312.500000,-107.388958
-3310.546875,-105.788070
-3308.593750,-107.429663
-3306.640625,-108.547894
-3304.687500,-106.673298
-3302.734375,-103.084643
-3300.781250,-110.247047
-3298.828125,-111.705625
-3296.875000,-116.851528
-3294.921875,-112.824847
-3292.968750,-107.520343
-3291.015625,-110.229991
-3289.062500,-109.786739
-3287.109375,-113.561940
-3285.156250,-108.084191
-3283.203125,-107.871395
-3281.250000,-108.603858
-3279.296875,-114.785149
-3277.343750,-119.873874
-3275.390625,-109.225318
-3273.437500,-116.770158
-3271.484375,-113.273231
-3269.531250,-119.737368
-3267.578125,-110.985968
-3265.625000,-113.108773
-3263.671875,-114.593638
-3261.718750,-110.176611
-3259.765625,-113.975545
-3257.812500,-117.645161
-3255.859375,-117.453394
-3253.906250,-119.113518
-3251.953125,-119.370476
-3250.000000,-112.706874
-3248.046875,-112.168185
-3246.093750,-123.653624
-3244.140625,-115.515342
-3242.187500,-119.116901
-3240.234375,-115.394177
-3238.281250,-118.309353
-3236.328125,-115.019651
-3234.375000,-114.367514
-3232.421875,-126.206956
-3230.468750,-124.235010
-3228.515625,-116.905872
-3226.562500,-118.651224
-3224.609375,-135.479438
-3222.656250,-128.349233
-3220.703125,-125.608152
-3218.750000,-123.480270
-3216.796875,-128.446068
-3214.843750,-130.755357
-3212.890625,-127.068787
-3210.937500,-125.049344
-3208.984375,-125.828396
-3207.031250,-138.369476
-3205.078125,-132.773724
-3203.125000,-133.976404
-3201.171875,-144.498617
-3199.218750,-157.113856
-3197.265625,-143.980268
-3195.312500,-132.671078
-3193.359375,-135.863161
-3191.406250,-133.308459
-3189.453125,-137.832447
-3187.500000,-130.666644
-3185.546875,-125.360221
-3183.593750,-130.033838
-3181.640625,-123.822961
-3179.687500,-133.019245
-3177.734375,-133.460393
-3175.781250,-123.260623
-3173.828125,-117.466970
-3171.875000,-138.142647
-3169.921875,-121.972275
-3167.968750,-130.095478
-3166.015625,-125.424295
-3164.062500,-113.430937
-3162.109375,-117.693984
-3160.156250,-126.151162
-3158.203125,-131.802726
-3156.250000,-111.194695
-3154.296875,-114.380091
-3152.343750,-113.532803
-3150.390625,-115.187632
-3148.437500,-116.573918
-3146.484375,-112.972095
-3144.531250,-121.249420
-3142.578125,-113.020302
-3140.625000,-128.207367
-3138.671875,-113.721411
-3136.718750,-107.170742
-3134.765625,-107.610950
-3132.812500,-107.707388
-3130.859375,-112.735452
-3128.906250,-111.534646
-3126.953125,-109.432420
-3125.000000,-106.167224
-3123.046875,-108.420094
-3121.093750,-115.283423
-3119.140625,-112.149684
-3117.187500,-119.914051
-3115.234375,-108.351867
-3113.281250,-105.185664
-3111.328125,-108.500743
-3109.375000,-109.616751
-3107.421875,-107.820440
-3105.468750,-106.678693
-3103.515625,-115.924734
-3101.562500,-108.747126
-3099.609375,-119.417675
-3097.656250,-102.968412
-3095.703125,-108.051178
-3093.750000,-109.867738
-3091.796875,-109.621506
-3089.843750,-104.443775
-3087.890625,-101.999790
-3085.937500,-103.388849
-3083.984375,-104.680244
-3082.031250,-112.994667
-3080.078125,-103.648396
-3078.125000,-103.399121
-3076.171875,-109.896938
-3074.218750,-111.880018
-3072.265625,-112.433632
-3070.312500,-105.642383
-3068.359375,-109.583115
-3066.406250,-104.616328
-3064.453125,-109.731633
-3062.500000,-118.195945
-3060.546875,-101.847659
-3058.593750,-99.458424
-3056.640625,-98.747255
-3054.687500,-115.575439
-3052.734375,-120.308989
-3050.781250,-115.692134
-3048.828125,-106.596375
-3046.875000,-128.545390
-3044.921875,-101.887043
-3042.968750,-114.090069
-3041.015625,-110.276634
-3039.062500,-104.151517
-3037.109375,-100.105303
-3035.156250,-102.120528
-3033.203125,-104.939674
-3031.250000,-114.383593
-3029.296875,-106.763967
-3027.343750,-102.892869
-3025.390625,-104.286344
-3023.437500,-103.865995
-3021.484375,-98.449183
-3019.531250,-102.593625
-3017.578125,-100.684308
-3015.625000,-110.646775
-3013.671875,-111.142078
-3011.718750,-100.023866
-3009.765625,-96.911170
-3007.812500,-98.883596
-3005.859375,-101.610050
-3003.906250,-96.766051
-3001.953125,-113.573194
-3000.000000,-94.057103
-2998.046875,-95.483134
-2996.093750,-98.256290
-2994.140625,-98.582684
-2992.187500,-106.467678
-2990.234375,-98.845722
-2988.281250,-105.278056
-2986.328125,-100.949461
-2984.375000,-98.195877
-2982.421875,-108.679952
-2980.468750,-99.599671
-2978.515625,-94.440497
-2976.562500,-93.724305
-2974.609375,-99.589061
-2972.656250,-111.707486
-2970.703125,-100.573934
-2968.750000,-96.219504
-2966.796875,-96.689434
-2964.843750,-105.951963
-2962.890625,-105.397345
-2960.937500,-101.009745
-2958.984375,-99.614298
-2957.031250,-107.998429
-2955.078125,-96.704074
-2953.125000,-105.215711
-2951.171875,-97.063411
-2949.218750,-96.551945
-2947.265625,-96.977085
-2945.312500,-93.112238
-2943.359375,-95.934761
-2941.406250,-95.319954
-2939.453125,-101.516887
-2937.500000,-103.885304
-2935.546875,-105.810604
-2933.593750,-98.833184
